,time,x_pos,y_pos,x_vel,y_vel,label
77,77,-1.0289863423258065,-0.2543394746072591,-6.233730792999268,-0.313850462436676,Transformer + Hopfield Only
78,78,-1.0973631123453378,-0.263375804591924,-6.837677001953125,-0.9036329984664917,Transformer + Hopfield Only
79,79,-1.171735623255372,-0.27229395644739274,-7.437251091003418,-0.891815185546875,Transformer + Hopfield Only
80,80,-1.2536156586557625,-0.28739593403413893,-8.188003540039062,-1.5101977586746216,Transformer + Hopfield Only
81,81,-1.3382676438242196,-0.2998636640794575,-8.465198516845703,-1.2467730045318604,Transformer + Hopfield Only
82,82,-1.4313803223520516,-0.31343821065500377,-9.311267852783203,-1.3574546575546265,Transformer + Hopfield Only
83,83,-1.5213845566660165,-0.32167225496843455,-9.000423431396484,-0.8234044313430786,Transformer + Hopfield Only
84,84,-1.6231115654855965,-0.3244780068285763,-10.172700881958008,-0.2805751860141754,Transformer + Hopfield Only
85,85,-1.7317715386301278,-0.3314741824753582,-10.865997314453125,-0.6996175646781921,Transformer + Hopfield Only
86,86,-1.8425339249521493,-0.3333052405901253,-11.076238632202148,-0.18310581147670746,Transformer + Hopfield Only
87,87,-1.9655445889383554,-0.3333016682788729,-12.301066398620605,0.00035723112523555756,Transformer + Hopfield Only
88,88,-2.0840247658640147,-0.3345725085958838,-11.848017692565918,-0.12708403170108795,Transformer + Hopfield Only
89,89,-2.206363842859864,-0.3348602229915559,-12.233907699584961,-0.02877143956720829,Transformer + Hopfield Only
90,90,-2.321477759256959,-0.34405326193198554,-11.511391639709473,-0.9193038940429688,Transformer + Hopfield Only
91,91,-2.451068833246827,-0.3450518674962222,-12.959107398986816,-0.09986055642366409,Transformer + Hopfield Only
92,92,-2.5764666489511727,-0.33827835155650965,-12.53978157043457,0.6773515939712524,Transformer + Hopfield Only
93,93,-2.7002383068948985,-0.34718208206817497,-12.377165794372559,-0.8903730511665344,Transformer + Hopfield Only
94,94,-2.827552836313844,-0.3584053529612719,-12.731452941894531,-1.1223270893096924,Transformer + Hopfield Only
95,95,-2.9516070488840342,-0.3563951611332594,-12.405421257019043,0.20101918280124664,Transformer + Hopfield Only
96,96,-3.084756701365113,-0.3538780996017157,-13.31496524810791,0.25170615315437317,Transformer + Hopfield Only
97,97,-3.223976300135255,-0.351327445488423,-13.92195987701416,0.2550654113292694,Transformer + Hopfield Only
98,98,-3.3660642556101084,-0.34376039979979384,-14.208795547485352,0.756704568862915,Transformer + Hopfield Only
99,99,-3.503233178034425,-0.34408971821889267,-13.71689224243164,-0.032931841909885406,Transformer + Hopfield Only
100,100,-3.654488013163209,-0.3318416503630577,-15.125483512878418,1.224806785583496,Transformer + Hopfield Only
0,0,0.0,0.0,0.0,0.0,Truth
1,1,-0.0038935285806655884,0.0020064064860343934,-0.38935285806655884,0.20064064860343933,Truth
2,2,-0.008281717598438263,0.004033843278884888,-0.43881890177726746,0.20274367928504944,Truth
3,3,-0.011567518711090088,0.005464343875646592,-0.3285801112651825,0.14305005967617035,Truth
4,4,-0.014280292987823486,0.00694987565279007,-0.27127742767333984,0.14855317771434784,Truth
5,5,-0.017546924352645873,0.00866350993514061,-0.32666313648223877,0.17136342823505402,Truth
6,6,-0.020346920192241668,0.009530329406261445,-0.27999958395957947,0.08668194711208344,Truth
7,7,-0.020169145110994578,0.009228412117809058,0.01777750812470913,-0.030191728845238686,Truth
8,8,-0.016404876057058572,0.009359221821650863,0.37642690539360046,0.013080970384180546,Truth
9,9,-0.011148561183363197,0.010880452757701277,0.5256314873695374,0.1521230936050415,Truth
10,10,-0.006569873634725807,0.012060783645138145,0.457868754863739,0.11803308874368668,Truth
11,11,-0.0030596669949591137,0.011075938781723381,0.3510206639766693,-0.09848448634147644,Truth
12,12,0.00021081721410155536,0.009017939558252693,0.3270484209060669,-0.2057999223470688,Truth
13,13,0.004172094222158196,0.008360319724306465,0.39612770080566406,-0.0657619833946228,Truth
14,14,0.009198077078908684,0.009997170558199287,0.5025982856750488,0.16368508338928223,Truth
15,15,0.014839564915746454,0.013677526703104377,0.5641487836837769,0.36803561449050903,Truth
16,16,0.020390745159238582,0.019990097871050237,0.5551180243492126,0.6312571167945862,Truth
17,17,0.025883545037359006,0.030004996648058294,0.5492799878120422,1.0014898777008057,Truth
18,18,0.03203709637746215,0.04369686543010175,0.6153551340103149,1.3691868782043457,Truth
19,19,0.03939430331811309,0.05995650588534772,0.735720694065094,1.6259640455245972,Truth
20,20,0.048064207192510366,0.07770880757831036,0.8669903874397278,1.7752301692962646,Truth
21,21,0.057689610477536915,0.09652395426295697,0.962540328502655,1.8815146684646606,Truth
22,22,0.06696941232308745,0.11639802872203289,0.9279801845550537,1.9874074459075928,Truth
23,23,0.07420241570100188,0.13684646545909343,0.7233003377914429,2.0448436737060547,Truth
24,24,0.07925070798024535,0.15622159301303326,0.5048292279243469,1.937512755393982,Truth
25,25,0.08398405557498335,0.17279346763156353,0.47333475947380066,1.6571874618530273,Truth
26,26,0.08998055344447493,0.18675167500041423,0.5996497869491577,1.3958207368850708,Truth
27,27,0.09685730582103133,0.20008750258944927,0.6876752376556396,1.3335827589035034,Truth
28,28,0.10353238826617599,0.21419334112666547,0.6675082445144653,1.4105838537216187,Truth
29,29,0.10999766832217574,0.22867250143550336,0.6465280055999756,1.447916030883789,Truth
30,30,0.11693307107314467,0.24293974696658552,0.6935402750968933,1.4267245531082153,Truth
31,31,0.12424707597121595,0.2579409986641258,0.7314004898071289,1.5001251697540283,Truth
32,32,0.1310466301999986,0.27537410556338726,0.6799554228782654,1.7433106899261475,Truth
33,33,0.1369249201379716,0.29558266698382796,0.5878289937973022,2.0208561420440674,Truth
34,34,0.14231080120429393,0.31707426129840316,0.5385881066322327,2.1491594314575195,Truth
35,35,0.14744687324389813,0.3380895644333214,0.5136072039604187,2.1015303134918213,Truth
36,36,0.1519019622169435,0.3579296916630119,0.4455088973045349,1.9840127229690552,Truth
37,37,0.15523738717660307,0.3768452340271324,0.33354249596595764,1.8915542364120483,Truth
38,38,0.15752507155761122,0.395550118079409,0.22876843810081482,1.8704884052276611,Truth
39,39,0.15916052078828216,0.41493430434726175,0.1635449230670929,1.9384186267852783,Truth
40,40,0.16047371273860336,0.43536409913562235,0.13131919503211975,2.0429794788360596,Truth
41,41,0.1613560616783798,0.45592275439761576,0.08823489397764206,2.055865526199341,Truth
42,42,0.16105680050328375,0.4747831874992698,-0.0299261175096035,1.8860433101654053,Truth
43,43,0.1586297398991883,0.4905130070354789,-0.2427060604095459,1.5729819536209106,Truth
44,44,0.153877369184047,0.50297144590877,-0.47523707151412964,1.2458438873291016,Truth
45,45,0.14763389231637122,0.5131919854786247,-0.6243476867675781,1.0220539569854736,Truth
46,46,0.14075367929413918,0.5224015206005423,-0.6880213022232056,0.9209535121917725,Truth
47,47,0.1329920411296189,0.5307383370306342,-0.7761638164520264,0.8336816430091858,Truth
48,48,0.1233511799760163,0.537069852342829,-0.96408611536026,0.6331515312194824,Truth
49,49,0.11128308953717353,0.5403876432683318,-1.2068090438842773,0.3317790925502777,Truth
50,50,0.09680112065747382,0.5406283693853765,-1.4481968879699707,0.024072611704468727,Truth
51,51,0.07966511787846686,0.5376664366666227,-1.7136002779006958,-0.29619327187538147,Truth
52,52,0.05941472353413703,0.5307299437467009,-2.0250394344329834,-0.6936492919921875,Truth
53,53,0.036127920765429755,0.5196545817796141,-2.3286802768707275,-1.1075361967086792,Truth
54,54,0.010522356647998114,0.5059261228982359,-2.560556411743164,-1.3728458881378174,Truth
55,55,-0.016572207789868097,0.49181687735952434,-2.709456443786621,-1.4109245538711548,Truth
56,56,-0.044697138648480156,0.4786603572312742,-2.812493085861206,-1.3156520128250122,Truth
57,57,-0.07414221225306389,0.4660446407739073,-2.944507360458374,-1.2615716457366943,Truth
58,58,-0.10587989984080193,0.45260720037855207,-3.1737687587738037,-1.3437440395355225,Truth
59,59,-0.14065584121271965,0.437730663055554,-3.4775941371917725,-1.4876537322998047,Truth
60,60,-0.1782216876558959,0.4224372961465269,-3.756584644317627,-1.52933669090271,Truth
61,61,-0.21791160045191643,0.4084434809628874,-3.968991279602051,-1.3993815183639526,Truth
62,62,-0.25974903522059317,0.3964513673726469,-4.183743476867676,-1.1992113590240479,Truth
63,63,-0.3045097917132079,0.3854738893453032,-4.476075649261475,-1.097747802734375,Truth
64,64,-0.3529006141237914,0.37348449968732894,-4.83908224105835,-1.1989389657974243,Truth
65,65,-0.405154618602246,0.3584905388299376,-5.225400447845459,-1.4993960857391357,Truth
66,66,-0.46143795905634755,0.33936239504255356,-5.628334045410156,-1.9128143787384033,Truth
67,67,-0.5221962255053222,0.31617578052915635,-6.075826644897461,-2.3186614513397217,Truth
68,68,-0.5876447337679565,0.29011458658613265,-6.544850826263428,-2.606119394302368,Truth
69,69,-0.6570658582262694,0.26318149113096295,-6.942112445831299,-2.6933095455169678,Truth
70,70,-0.729264816623181,0.23755227827467024,-7.219895839691162,-2.5629212856292725,Truth
71,71,-0.8038408607058226,0.21446827911771832,-7.45760440826416,-2.3083999156951904,Truth
72,72,-0.8815817206911741,0.1937246086541563,-7.774085998535156,-2.074367046356201,Truth
73,73,-0.9637538379244505,0.17464955830015239,-8.217211723327637,-1.9075050354003906,Truth
74,74,-1.0513414424471554,0.15738595032133157,-8.758760452270508,-1.72636079788208,Truth
75,75,-1.144487804751843,0.14275196098722512,-9.31463623046875,-1.4633989334106445,Truth
76,76,-1.2423475783877072,0.13120889686979348,-9.785977363586426,-1.154306411743164,Truth
77,77,-1.3439864963106807,0.122782998913899,-10.163891792297363,-0.842589795589447,Truth
78,78,-1.449363245349377,0.11780770772136742,-10.537674903869629,-0.49752911925315857,Truth
79,79,-1.558933443408459,0.11676533468998963,-10.957019805908203,-0.10423730313777924,Truth
80,80,-1.6728689139895137,0.11950403102673585,-11.393547058105469,0.2738696336746216,Truth
81,81,-1.7911616557650263,0.1255345559958368,-11.82927417755127,0.6030524969100952,Truth
82,82,-1.91363252101466,0.1349070847872644,-12.247086524963379,0.9372528791427612,Truth
83,83,-2.0394802993349725,0.14805157431401306,-12.58477783203125,1.3144489526748657,Truth
84,84,-2.1677777713350945,0.1650615311507135,-12.829747200012207,1.700995683670044,Truth
85,85,-2.298623918872326,0.18562396057881408,-13.084614753723145,2.0562429428100586,Truth
86,86,-2.4329221099428824,0.20920671471394592,-13.429819107055664,2.3582754135131836,Truth
87,87,-2.5709970229677848,0.2349402857664972,-13.807491302490234,2.573357105255127,Truth
88,88,-2.7122641986422233,0.26173707255162293,-14.126717567443848,2.6796786785125732,Truth
89,89,-2.856136545520275,0.2888149238470941,-14.387234687805176,2.707785129547119,Truth
90,90,-3.0024400371126823,0.31581957348622375,-14.630349159240723,2.700464963912964,Truth
91,91,-3.151071428637951,0.34238904722966246,-14.863139152526855,2.656947374343872,Truth
92,92,-3.301894831042736,0.368053982341662,-15.082340240478516,2.566493511199951,Truth
93,93,-3.4548734897188833,0.392653579795733,-15.297865867614746,2.4599597454071045,Truth
94,94,-3.6099470847658806,0.4163326955679803,-15.507359504699707,2.3679115772247314,Truth
95,95,-3.7668980639986684,0.43897160300053645,-15.695097923278809,2.2638907432556152,Truth
96,96,-3.9254531615786243,0.45998062142170953,-15.855509757995605,2.1009018421173096,Truth
97,97,-4.085366587024181,0.4785393787268548,-15.991342544555664,1.8558757305145264,Truth
98,98,-4.2464055198244735,0.4935363579634576,-16.103893280029297,1.4996979236602783,Truth
99,99,-4.4083654349856065,0.5034762943629174,-16.19599151611328,0.9939936399459839,Truth
100,100,-4.570983347278087,0.5071195695642381,-16.261791229248047,0.3643275201320648,Truth
